what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1331800484878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331800487690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800488499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800503211
activated,editor,org.playframework.playclipse,0.7.0,"RouteEditor",1331800504527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1331800506469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331800508970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800509513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800526482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800527266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800630141
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800630801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800647939
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331800659982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800668159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800672658
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331800673122
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331800673227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800674177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800680703
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331800682187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331800683985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331800693675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800707312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800709528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331800713993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800716337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800719876
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331800721639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800728759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800729960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331800733695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800734408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800735951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800736503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800739176
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1331800851822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331800887449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331800891363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331800917541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331800951878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800960075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800964399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331800970392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800972458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800979762
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331800982250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800985633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800994569
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331800994934
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331800995009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331800995426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801006402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331801009956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331801013009
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331801018262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801019561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801023304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801035050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801045572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801047812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801049135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801051302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801057892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801064607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801068527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801069257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801105214
activated,editor,org.playframework.playclipse,0.7.0,"RouteEditor",1331801107186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801117256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801117986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801124589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801126775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801128146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801143704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801144694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801567175
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331801569158
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331801573704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331801587354
activated,editor,org.playframework.playclipse,0.7.0,"RouteEditor",1331801592747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331801607893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801610242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801632525
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331801636293
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331801646698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801651802
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1331801654341
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1331801654712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1331801654712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801654734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801656541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331801666702
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331802306058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331802310480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331802345935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331802347067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331805822262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331805845025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331818511953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331818513029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331818555426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331818557066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331818621171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331818638849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331820157948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331820158023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331820168890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331820171753
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331820173553
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1331820174250
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1331820174250
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1331820174250
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1331820174251
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1331820174251
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1331820174251
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1331820174251
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1331820174252
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1331820174252
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1331820174252
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1331820174252
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1331820174252
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1331820174253
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1331820174253
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1331820174254
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1331820174255
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1331820174259
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1331820174260
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1331820174260
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1331820174260
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1331820174260
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1331820174260
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1331820174261
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1331820174261
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1331820174261
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.ui",1331820174261
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1331820174261
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.510.v201011041151,"org.eclipse.jst.ws.creation.ui",1331820174261
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.302.v201101191731,"org.eclipse.jst.ws.consumption.ui",1331820174262
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1331820174262
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1331820174262
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.502.v201101121843,"org.eclipse.jst.ejb.ui",1331820174262
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1331820174262
stopped,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1331820174262
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1331820174263
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1331820174263
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1331820174263
stopped,bundle,org.dyno.visual.swing.borders,0.9.12.I20090506-2220,"org.dyno.visual.swing.borders",1331820174263
stopped,bundle,org.dyno.visual.swing.grouplayouts,0.9.12.I20090506-2220,"org.dyno.visual.swing.grouplayouts",1331820174263
stopped,bundle,org.dyno.visual.swing.layouts,0.9.12.I20090527-2200,"org.dyno.visual.swing.layouts",1331820174263
stopped,bundle,org.dyno.visual.swing.parser,0.9.12.I20090522-2330,"org.dyno.visual.swing.parser",1331820174263
stopped,bundle,org.dyno.visual.swing.types,0.9.12.I20090527-2200,"org.dyno.visual.swing.types",1331820174263
stopped,bundle,org.eclipse.emf.mapping.ecore2xml.ui,2.5.0.v20100521-1847,"org.eclipse.emf.mapping.ecore2xml.ui",1331820174263
stopped,bundle,org.eclipse.emf.exporter,2.6.0.v20100521-1846,"org.eclipse.emf.exporter",1331820174263
stopped,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20100521-1846,"org.eclipse.emf.importer.ecore",1331820174264
stopped,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1331820174264
stopped,bundle,org.eclipse.emf.importer.rose,2.6.0.v20100521-1846,"org.eclipse.emf.importer.rose",1331820174264
stopped,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1331820174264
stopped,bundle,org.eclipse.emf.converter,2.5.0.v20100914-1218,"org.eclipse.emf.converter",1331820174264
stopped,bundle,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.ui",1331820174264
stopped,bundle,org.eclipse.emf.mapping.ecore2ecore.editor,2.4.0.v20100521-1847,"org.eclipse.emf.mapping.ecore2ecore.editor",1331820174264
stopped,bundle,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.editor",1331820174264
stopped,bundle,org.eclipse.emf.mapping.ui,2.6.0.v20100914-1218,"org.eclipse.emf.mapping.ui",1331820174264
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.hsqldb.ui",1331820174265
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1331820174265
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1331820174266
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111150,"org.eclipse.datatools.enablement.sybase.asa.ui",1331820174266
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1331820174266
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090458,"org.eclipse.datatools.enablement.sybase.ui",1331820174266
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.0.v201005250945,"org.eclipse.datatools.sqltools.data.ui",1331820174266
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201007080903,"org.eclipse.datatools.connectivity.apache.derby.ui",1331820174266
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201006242214,"org.eclipse.datatools.enablement.ingres.ui",1331820174266
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201009280455,"org.eclipse.datatools.connectivity.sqm.server.ui",1331820174266
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201009131745,"org.eclipse.datatools.sqltools.sqlbuilder",1331820174266
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1331820174266
